-240,248,-16712,324,283,13,1271661330
32532,30583,30583,166,167,42,22071954
-172,172,-17012,270,253,42,22431738
-232,248,-16840,229,171,530,1537935616
-232,12,-16788,247,242,-19,23135963
-228,212,-16804,213,213,5,23484484
-424,200,-16876,250,253,-4,23840598
-148,116,-16888,245,286,12,24192428
-472,200,-16780,242,203,-6,24554672
-172,220,-16836,224,191,-2,24869945
-232,264,-17104,272,229,10,25210513
-252,152,-16700,182,191,16,25587819
-208,228,-16788,786,5121,5889,2328513280
-176,192,-16940,165,175,-3,26215704
-196,192,-16896,258,293,-247,26560329
-152,172,-16756,185,178,30,26907627
-144,208,-16848,246,277,2,27254806
-192,340,-16724,215,216,5,27635104
-200,144,-16776,187,168,14,28026661
-188,268,-16740,295,262,-6,28374084
-232,268,-16812,182,180,5,4294925521
-420,104,-16808,244,221,-252,29147847
-228,220,-16796,222,270,11,29503807
-232,188,-16848,198,201,-13,29887568
-232,268,-16800,250,298,32,30190557
-180,276,-16808,165,201,2,30539896
-204,436,-16812,260,272,2,30854802
-232,124,-16796,169,180,530,3707550720
-144,228,-16828,225,218,248,31622827
-380,172,-16764,276,267,-232,32059983
-204,268,-16856,186,184,10,32432012
-136,212,-16764,267,236,16,32715701
-464,240,-16804,196,179,-7,33112212
-132,300,-16784,227,201,-247,33551080
-192,232,-16760,251,283,8,33913212
-224,240,-17132,170,174,-13,34260256
-144,208,-16780,305,247,21,34558001
-212,300,-17084,214,165,1,34958965
-156,244,-16824,241,247,-249,35300158
-240,172,-16820,222,218,6,35681050
-136,204,-16844,180,172,21,36105037
-160,324,-16768,272,272,-31,36435728
-144,244,-17068,220,185,530,846755583
-176,180,-16824,244,253,274,940065024
-160,468,-16812,228,255,-4,37684025
-172,236,-16792,227,189,7,38103169
-116,224,-16768,270,265,28,38389973
-76,272,-16768,233,227,26,38795432
-196,212,-16864,224,208,9,39129112
-4,204,-16676,246,255,-2,39516555
-220,476,-16824,189,157,21,39776616
-192,140,-16760,278,274,-255,1697229311
-184,304,-16868,154,176,-43,40490516
-232,156,-16828,229,259,-226,40907127
-180,180,-17076,236,205,-10,41187932
-172,204,-16832,198,217,247,41634537
-100,236,-16704,251,278,-223,42038341
-496,188,-16784,227,163,-21,42434999
-152,40,-17096,177,198,16,42816924
-212,180,-16812,263,267,28,43171887
-204,56,-16880,168,169,15,43548018
-200,460,-16852,239,263,-235,43937808
-56,304,-16776,204,188,11,44347827
-236,256,-16660,171,168,-3,44778752
