16192,-1324,3608,-914,4286,-472,2853587182
15652,-752,4636,-22782,-28168,14095,452702205
16044,-1004,5596,-2940,1530,-1489,2854511265
16500,424,4676,-2813,-1,-1,4293918719
15920,2188,2064,-11512,-5347,-3440,2855124288
16552,828,108,-12870,-6323,-2967,2855433975
17992,1376,-2212,-8091,-5141,-4737,2855752035
16100,1144,-1424,5255,2375,274,1095683071
16464,1260,-292,13230,3680,-536,2856714425
16180,1120,1488,15166,4056,804,2857020335
16316,272,2832,15018,2911,803,2857328004
18176,5184,148,-1077,938,-3038,2857634664
18168,2820,3004,-11582,1515,683,2857938942
14228,16,2544,1602,-2589,4615,1566188290
15116,-2504,2396,19252,-3177,5901,2858551623
15032,-1564,476,14297,-1028,4198,2858860231
15028,-3780,2876,8426,585,1491,2859167704
16848,-1052,1972,5873,-1445,-2368,2859477412
14136,3256,1336,-4206,-3094,-3650,2859803888
16660,1980,-536,942,-3239,1852,2860122629
16396,-2692,2340,2012,1361,2470,2860749925
17340,-4560,5228,4817,1539,-13827,2285681400
17120,4768,-32767,-20995,23284,12528,2364651504
17252,-752,-2872,-3764,-76,-1474,2862949914
16572,-2652,-2188,-3091,-585,-1464,2863267919
17500,-3032,-628,4104,-1909,293,2863899097
17612,-3748,-756,3193,-775,1115,2864201476
-20124,-4416,624,7588,-3937,140,2864506456
16476,-5052,-1424,8379,-4407,-462,2864815913
13040,-1356,-3080,1801,-3045,-8648,2865742980
15244,300,-3756,7731,1637,-4435,2866052622
14564,-3520,-4432,-10422,1813,237,2867602939
15480,916,-2828,-11733,4764,-29695,4040674809
15492,1556,-1252,-8159,2419,2219,2868215341
16436,-464,-1608,-4765,1162,4815,4196756481
17344,-3896,-1552,-6267,1011,5221,4274848018
18380,-5268,-1756,-7774,451,4038,2869132167
20116,-4580,-812,-8508,1223,4684,221426690
17500,-2840,-700,-8693,-2018,2989,2870396527
16172,-3744,-2060,-6860,-1284,4608,542751745
15728,-3408,-1404,-5022,-1054,3107,2871367973
15168,-3824,-2276,-6439,-1131,2254,2905604772
15272,-2392,-2116,-7031,-153,1681,2872396121
16156,-3572,-2148,-3098,-278,2482,2872733543
15000,-5512,-2068,488,-5475,1051,2873068053
14952,-3916,-2888,-3351,-802,-245,2873388781
15580,-3332,-2612,-3264,227,-254,2873715984
13308,-2744,-1776,-4469,-420,-1121,2874372146
12844,-2088,-3696,-2961,-130,-700,2875009903
13104,-2028,-3296,-4068,2173,-1814,2875337116
13152,-1016,-2428,-3032,2514,-3437,2875656035
12840,652,-3420,-3271,2475,-4020,2875974865
14000,2676,-3616,-5730,4013,-3237,2876293665
14460,1532,-1952,-1951,4720,-23039,1977926395
14688,1324,-2220,-1529,4649,-30719,2066437112
15348,3232,-1316,-2127,5199,-2817,2877319832
16244,4708,16385,-14084,-2561,274,2377121685
17300,1380,-876,1070,3216,3279,2877975202
18692,-1128,-428,1657,2259,623,2879238427
18380,-1652,-656,1550,1368,-345,2879564701
18032,-444,-116,1139,1415,-652,2880247031
17928,-916,100,519,436,480,2880592800
17748,-1908,-352,1350,56,218,2880936936
17156,-1760,368,888,153,-645,2881282469
16696,-788,-88,-1288,-746,-768,2881609729
17040,-780,-600,-587,-423,-576,2882245547
17400,144,-1212,-1294,-486,-1157,2882573667
18388,1512,-608,658,-993,292,2883218668
18588,1220,-416,1430,-1318,597,2883536548
18352,2280,-460,1114,-1923,540,2883855463
17944,1492,-288,2369,-2745,1923,2884182479
16776,624,-1236,530,527,-4880,3995546887
16204,1144,-1932,2806,-3527,1615,2884839741
15112,236,-2004,5225,-2398,2176,2885494070
14808,-460,-2564,5151,-2736,1904,2885839824
14780,-1720,-2640,5686,-2012,1749,2886185579
14720,-1212,-2820,5260,-1345,1117,2886529493
15408,-2864,-2260,6815,-597,883,2887211865
-184,-1,-2305,5134,-848,-796,2887557635
14512,-1472,-2828,4751,-4862,9468,568898300
13496,-1036,-2768,4769,-13565,17919,732102143
14004,-652,-2756,4800,24579,-24573,810837250
14128,-2260,-1756,7052,1136,2309,2889154832
