-1996,10492,-12548,204,220,-27,2092685801
-2072,10608,-12548,226,300,-12,2092988181
-2084,10400,-12636,233,227,4,2093298255
-2168,10496,-12632,211,248,-10,2093606443
-2068,10368,-12708,220,220,2,2093915481
-2108,10572,-12564,208,263,28,2094226338
-2072,10448,-12616,217,212,21,2094533669
-2084,10528,-12604,224,271,-28,2094844259
-2028,10520,-12604,246,223,-41,2095153543
-2112,10472,-12544,201,238,-23,3862954258
-2080,10408,-12716,237,230,-12,2095772605
-2112,10448,-12492,226,267,-16,2096083525
-2136,10428,-12596,213,206,2,2096393308
-2032,10424,-12448,236,254,61,2096702342
-2084,10440,-12720,226,202,14,2097012179
-2116,10372,-12548,201,310,-30,2097321180
-2032,10512,-12620,185,198,28,2097630303
-1932,10340,-12476,221,308,-1,2097939207
-1804,10400,-12648,236,170,27,2098248352
-2088,10360,-12544,206,336,-1,2098557119
-2076,10340,-12656,253,142,35,438632978
-2092,10504,-12504,190,329,8,2099176792
-2084,10476,-12556,232,137,32,2099485015
-2092,10444,-12536,161,326,10,2099795916
-2120,10536,-12708,229,179,-245,2100102278
-2080,10412,-12452,198,329,232,2100410256
-2052,10496,-12632,241,132,-38,2100720088
-2080,10388,-12520,198,324,3,2101028286
-2052,10460,-12612,210,131,15,2101339919
-2088,10488,-12592,161,302,37,2101647464
-2032,10476,-12584,245,157,232,2101958265
-2064,10424,-12584,232,277,-10,2102266263
-2072,10492,-12596,227,192,-7,2102574623
-2016,10472,-12636,200,285,-8,2102883377
-2100,10400,-12488,213,156,16,2103191631
-2072,10572,-12768,196,263,-33,2103502465
-1992,10464,-12608,232,165,2,2103808881
-2008,10444,-12640,186,310,8,2104118719
-2048,10476,-12660,208,195,3,2104427180
-2052,10440,-12644,203,286,13,2104735491
-2000,10476,-12604,243,169,-3,2105046229
-2108,10492,-12580,180,249,33,2105353737
-2052,10480,-12596,236,180,32,2105664589
-1992,10432,-12620,206,283,23,2105971822
-2144,10488,-12548,213,175,-22,2106280883
-2076,10440,-12576,196,291,-11,2106588135
-1980,10428,-12580,217,174,6,2106896003
-2084,10488,-12580,228,251,34,2107206654
-2076,10536,-12488,209,161,33,2107515081
-2048,10504,-12580,182,530,-2815,2732670975
-2124,10496,-12648,194,184,-41,2108135572
-2048,10448,-12664,200,260,-17,2108443576
-2016,10396,-12632,227,177,-17,2108754240
-2008,10408,-12544,232,262,-2,2109063090
-2052,10472,-12532,226,206,-4,2109372984
-2116,10396,-12552,203,241,-6,3207725842
-2072,10536,-12624,243,197,42,2109992167
-2132,10492,-12304,194,253,7,2110300319
-2072,10520,-12616,194,-3898,-8,2110608686
-1968,10392,-12584,193,271,-15,2110918366
-2080,10516,-12600,205,187,-41,2111226388
-2104,10488,-12548,258,266,7,2111537186
-2056,10548,-12556,198,195,-247,2111845123
-2112,10384,-12584,189,293,-20,2112155949
-2112,10436,-12648,229,182,-6,2112463587
-2096,10416,-12600,203,285,0,2112771658
-2096,10416,-12580,217,150,-17,4077064953
-2068,10516,-12568,215,296,7,2113391493
-2036,10492,-12552,232,158,-14,2113701385
-2068,10488,-12552,208,334,0,2114010670
-2152,10500,-12632,234,130,-10,2114321341
-2108,10284,-12680,221,326,9,2114629457
-2144,10356,-12600,239,105,-49,2114937028
-2300,10388,-12640,228,341,-17,335614701
-2092,10476,-12648,229,144,-5,2115550188
-2096,10564,-12632,201,325,530,493906432
