15528,-1860,3276,105,859,163,2317306729
15604,-2024,4164,1048,1404,192,2317614980
16036,-2144,4748,-15870,-5372,-15868,683116287
16236,-1608,4780,5891,26369,515,762089726
16460,-1060,5364,-695,1051,-345,2318539517
16164,-1060,6028,-416,234,-301,2319151501
15440,-824,4724,-17663,14588,-12038,1235108608
14872,-312,4200,-1708,-748,838,2320396735
14500,-1180,4044,274,-18435,-28677,1397529862
14708,-1912,2988,-905,-760,1916,2321040400
14852,-2956,3068,-824,714,1177,2321350131
16032,-1972,4016,747,2061,-234,2321978594
16196,-1528,4712,21763,29440,-7414,1800246015
16032,-1376,6032,1261,1798,473,2322592407
15876,-1252,5660,563,-38,878,2322898354
15884,-1764,4680,5633,-18950,-23301,2034552580
15804,-2608,3564,-1219,-726,1276,2323510101
15836,-2428,3344,520,496,530,2191577857
15556,-2100,5204,1786,1020,325,2324437955
15644,-2540,4784,14850,16126,19707,630454271
15704,-2048,3692,-973,-1290,-346,2325367089
15632,-2432,3692,-471,-446,-110,2325677325
15548,-2064,3864,950,530,-10240,2746889982
15260,-1960,4160,920,30,96,2326293539
15060,-2816,3860,1233,-436,567,2326602135
15272,-3192,3916,1243,194,383,2326908754
15036,-2980,4620,-32767,16390,-28927,2181174015
14976,-2936,4608,3330,12037,-30465,3140560639
14648,-2832,4120,272,-557,26,2327829517
14580,-3440,3860,-450,-424,185,2328138261
14292,-3772,3860,435,219,-353,2328446151
13880,-4612,4256,1018,467,-287,2328753837
14528,-3308,3956,-3705,786,13824,3534065911
15572,-2784,4668,26370,-23326,21499,3612884468
16172,-1920,4728,2819,29430,13318,3772611830
16780,200,5364,1203,-368,-3460,2330310534
15888,312,5580,852,-885,792,2330617438
20880,-2484,2696,7782,-3257,4628,4011631105
14224,1308,3372,15704,3264,4851,4090170625
15476,-1540,4824,-10494,-21441,-23541,2001862930
15860,-1700,6544,8407,1747,3356,2331844009
15612,-928,6156,-386,-2754,831,2332146309
15788,-2152,5940,-4588,-5308,-1482,2332454107
16084,-476,3024,-6473,-6323,-2903,2332761911
15196,-608,1808,-8665,-4940,-1421,2333067952
15888,-2244,1196,-3923,-4773,-1286,2333375049
15812,-1768,52,-574,-2645,-1166,2333680874
16812,-592,804,-3250,961,-3378,2334292877
17268,-1356,2156,-4252,1323,-6537,2334598787
18292,1608,29204,30583,30583,-4937,2334906527
16328,-2120,1564,9961,-259,530,892514814
27336,-5120,24510,18326,4740,8962,1049872870
16048,696,2768,18812,4263,-8260,2336436471
16004,4052,-7389,32128,3785,-7241,2336739776
16564,6504,4816,27138,1267,3328,1282574582
16848,440,-1960,-1,-1,1007,2337345460
16044,576,4832,26113,252,13278,1515275518
16052,3092,-352,-11534,-8479,-1725,2338256253
15936,844,1184,-15703,-4659,882,2338564069
16324,-3352,2240,10268,-4716,-2082,2339177191
15476,1860,-3072,9729,-4863,-4389,2339481545
15136,2128,-1200,490,1001,-1303,2339785614
15216,1156,988,7241,1802,876,2340092284
15488,136,2288,4696,23810,-24313,2142430205
15844,1104,1796,4619,-8703,16384,2221229046
16292,2120,1200,2306,477,-1780,2341017610
16452,1104,2348,5594,-347,-1462,2341324513
16676,2816,1248,6802,-1375,-1926,2341630547
16988,3836,336,-280,-1572,-509,2341939163
16736,3388,1096,-3419,-1921,591,2342246054
15748,1940,532,-2551,-2648,591,2342554815
16656,1860,-604,-1717,-2291,-1112,2342863328
