-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
0.0,-1000.0,-1000.0,-1000.0,0.0
-1000.0,-1000.0,-1000.0,81.21798,2140321500.0
-1000.0,-1000.0,-1000.0,81.51823,2140682600.0
-1000.0,-1000.0,-1000.0,82.1684,2141404700.0
-1000.0,-1000.0,-1000.0,82.56586,2141765800.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,86.685074,-1000.0,-1000.0,2144469600.0
-1000.0,-1000.0,-1000.0,85.52945,2145015300.0
115.003365,-1000.0,-1000.0,-1000.0,2145107800.0
-1000.0,87.108444,-1000.0,-1000.0,2145191600.0
-1000.0,-1000.0,84.341415,-1000.0,2145285800.0
-1000.0,-1000.0,-1000.0,85.890175,2145376400.0
113.77213,-1000.0,-1000.0,-1000.0,2145468500.0
-1000.0,87.30933,-1000.0,-1000.0,2145552600.0
-1000.0,-1000.0,82.91146,-1000.0,2145646300.0
-1000.0,-1000.0,-1000.0,86.26602,2145737500.0
-1000.0,-1000.0,-1000.0,87.08037,2146459500.0
108.61177,-1000.0,-1000.0,-1000.0,2146911200.0
107.3611,-1000.0,-1000.0,-1000.0,2147272000.0
-1000.0,88.62912,-1000.0,-1000.0,2147357800.0
106.23355,-1000.0,-1000.0,-1000.0,2147632600.0
-1000.0,88.87105,-1000.0,-1000.0,2147719000.0
-1000.0,-1000.0,75.290794,-1000.0,2147810600.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,89.48019,2148987000.0
101.80544,-1000.0,-1000.0,-1000.0,2149075500.0
-1000.0,-1000.0,70.625084,-1000.0,2149614300.0
-1000.0,-1000.0,-1000.0,89.84523,2149709000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,88.59456,-1000.0,-1000.0,2156382200.0
95.41817,-1000.0,-1000.0,-1000.0,2156654600.0
-1000.0,88.378555,-1000.0,-1000.0,2156743200.0
-1000.0,-1000.0,64.87502,-1000.0,2156832500.0
-1000.0,88.09991,-1000.0,-1000.0,2157104000.0
95.04664,-1000.0,-1000.0,-1000.0,2158098400.0
-1000.0,86.93564,-1000.0,-1000.0,2158186800.0
-1000.0,86.48851,-1000.0,-1000.0,2158547500.0
-1000.0,86.073784,-1000.0,-1000.0,2158908400.0
-1000.0,-1000.0,63.836037,-1000.0,2158998000.0
-1000.0,-1000.0,-1000.0,86.71532,2159093500.0
94.93864,-1000.0,-1000.0,-1000.0,2159181000.0
-1000.0,85.68713,-1000.0,-1000.0,2159269000.0
95.0272,-1000.0,-1000.0,-1000.0,2159542000.0
-1000.0,85.3264,-1000.0,-1000.0,2159630000.0
-1000.0,84.95271,-1000.0,-1000.0,2159991000.0
-1000.0,-1000.0,63.665394,-1000.0,2160081000.0
-1000.0,-1000.0,-1000.0,85.522964,2160176000.0
95.24969,-1000.0,-1000.0,-1000.0,2160264000.0
-1000.0,84.6395,-1000.0,-1000.0,2160351700.0
95.37281,-1000.0,-1000.0,-1000.0,2160625000.0
-1000.0,84.38462,-1000.0,-1000.0,2160712700.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,63.51419,-1000.0,2161163500.0
-1000.0,-1000.0,-1000.0,84.85983,2161258800.0
95.60825,-1000.0,-1000.0,-1000.0,2161347000.0
-1000.0,-1000.0,63.51851,-1000.0,2161524500.0
-1000.0,-1000.0,-1000.0,84.79935,2161619700.0
95.68817,-1000.0,-1000.0,-1000.0,2161708000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,84.12757,-1000.0,-1000.0,2162156500.0
-1000.0,-1000.0,63.57899,-1000.0,2162246400.0
-1000.0,-1000.0,-1000.0,84.84687,2162341600.0
95.89338,-1000.0,-1000.0,-1000.0,2162430000.0
-1000.0,84.17941,-1000.0,-1000.0,2162517500.0
-1000.0,-1000.0,63.682674,-1000.0,2162607600.0
-1000.0,-1000.0,-1000.0,84.90087,2162702600.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,63.795,-1000.0,2162968600.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,84.304695,-1000.0,-1000.0,2163239400.0
-1000.0,84.38462,-1000.0,-1000.0,2163600400.0
96.18499,-1000.0,-1000.0,-1000.0,2163874000.0
-1000.0,84.45806,-1000.0,-1000.0,2163961300.0
-1000.0,84.5315,-1000.0,-1000.0,2164322300.0
96.161224,-1000.0,-1000.0,-1000.0,2164595700.0
-1000.0,84.61359,-1000.0,-1000.0,2164683300.0
-1000.0,84.67838,-1000.0,-1000.0,2165044200.0
-1000.0,-1000.0,64.002365,-1000.0,2165134300.0
-1000.0,-1000.0,-1000.0,85.41496,2165229600.0
96.11587,-1000.0,-1000.0,-1000.0,2165317600.0
-1000.0,84.73671,-1000.0,-1000.0,2165405400.0
96.11587,-1000.0,-1000.0,-1000.0,2165678600.0
-1000.0,-1000.0,64.03044,-1000.0,2165856300.0
-1000.0,-1000.0,-1000.0,85.538086,2165951500.0
96.08131,-1000.0,-1000.0,-1000.0,2166039800.0
-1000.0,84.88143,-1000.0,-1000.0,2166488300.0
-1000.0,84.96352,-1000.0,-1000.0,2166849300.0
-1000.0,-1000.0,-1000.0,85.71737,2167034600.0
96.02515,-1000.0,-1000.0,-1000.0,2167122700.0
-1000.0,85.09096,-1000.0,-1000.0,2167210200.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
96.29947,-1000.0,-1000.0,-1000.0,2167844600.0
-1000.0,85.723854,-1000.0,-1000.0,2167932400.0
-1000.0,-1000.0,64.36309,-1000.0,2168022300.0
96.7574,-1000.0,-1000.0,-1000.0,2168205800.0
-1000.0,86.259544,-1000.0,-1000.0,2168293600.0
101.911285,-1000.0,-1000.0,-1000.0,2170011600.0
-1000.0,89.058975,-1000.0,-1000.0,2170099000.0
103.28292,-1000.0,-1000.0,-1000.0,2170373000.0
-1000.0,-1000.0,71.063576,-1000.0,2170550500.0
104.71072,-1000.0,-1000.0,-1000.0,2170734300.0
-1000.0,-1000.0,72.43737,-1000.0,2170912000.0
106.078026,-1000.0,-1000.0,-1000.0,2171095800.0
-1000.0,-1000.0,-1000.0,89.614105,2171367200.0
107.40214,-1000.0,-1000.0,-1000.0,2171457000.0
-1000.0,90.039635,-1000.0,-1000.0,2171543300.0
-1000.0,-1000.0,75.15256,-1000.0,2171634400.0
-1000.0,-1000.0,-1000.0,89.5277,2171728100.0
108.7457,-1000.0,-1000.0,-1000.0,2171818200.0
-1000.0,-1000.0,-1000.0,89.35274,2172089000.0
110.08276,-1000.0,-1000.0,-1000.0,2172179700.0
-1000.0,-1000.0,-1000.0,89.132416,2172450000.0
-1000.0,-1000.0,80.081795,-1000.0,2173079800.0
-1000.0,-1000.0,-1000.0,88.67664,2173172000.0
113.27965,-1000.0,-1000.0,-1000.0,2173263400.0
-1000.0,89.67243,-1000.0,-1000.0,2173348000.0
-1000.0,-1000.0,81.077576,-1000.0,2173441000.0
-1000.0,-1000.0,-1000.0,88.44984,2173533000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
114.6556,-1000.0,-1000.0,-1000.0,2173985800.0
-1000.0,-1000.0,-1000.0,88.05887,2174254800.0
-1000.0,-1000.0,-1000.0,87.899025,2174615800.0
115.47642,-1000.0,-1000.0,-1000.0,2174708000.0
-1000.0,-1000.0,-1000.0,87.81694,2174976800.0
-1000.0,-1000.0,-1000.0,87.77374,2175338000.0
-1000.0,-1000.0,83.63076,-1000.0,2175607800.0
-1000.0,-1000.0,-1000.0,87.75646,2175699000.0
-1000.0,-1000.0,-1000.0,87.7651,2176060000.0
115.813385,-1000.0,-1000.0,-1000.0,2176152000.0
-1000.0,-1000.0,-1000.0,87.77806,2176420900.0
115.69026,-1000.0,-1000.0,-1000.0,2176874200.0
-1000.0,-1000.0,-1000.0,87.769424,2177143000.0
115.58226,-1000.0,-1000.0,-1000.0,2177235200.0
-1000.0,-1000.0,-1000.0,87.76294,2177504000.0
-1000.0,-1000.0,-1000.0,87.72838,2177865000.0
-1000.0,-1000.0,83.08427,-1000.0,2178134500.0
-1000.0,-1000.0,-1000.0,87.69814,2178226000.0
115.19777,-1000.0,-1000.0,-1000.0,2178679000.0
-1000.0,-1000.0,-1000.0,87.70462,2178947800.0
-1000.0,-1000.0,-1000.0,87.7111,2179308800.0
-1000.0,-1000.0,82.37361,-1000.0,2179578400.0
-1000.0,-1000.0,-1000.0,87.896866,2180031000.0
-1000.0,-1000.0,-1000.0,88.13447,2180392000.0
-1000.0,-1000.0,80.485725,-1000.0,2180661000.0
-1000.0,-1000.0,-1000.0,88.417435,2180753000.0
112.71803,-1000.0,-1000.0,-1000.0,2180844300.0
-1000.0,-1000.0,-1000.0,88.76305,2181114000.0
110.28797,-1000.0,-1000.0,-1000.0,2181565700.0
108.90338,-1000.0,-1000.0,-1000.0,2181926400.0
-1000.0,-1000.0,75.09855,-1000.0,2182103600.0
-1000.0,-1000.0,-1000.0,89.54282,2182197200.0
107.44534,-1000.0,-1000.0,-1000.0,2182287000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,73.61459,-1000.0,2182464300.0
-1000.0,-1000.0,-1000.0,89.70267,2182558200.0
106.01971,-1000.0,-1000.0,-1000.0,2182647800.0
-1000.0,89.964035,-1000.0,-1000.0,2182734300.0
-1000.0,-1000.0,72.15656,-1000.0,2182825000.0
-1000.0,89.905716,-1000.0,-1000.0,2183095300.0
-1000.0,-1000.0,70.774124,-1000.0,2183185700.0
103.17492,-1000.0,-1000.0,-1000.0,2183369200.0
-1000.0,89.89707,-1000.0,-1000.0,2183456300.0
-1000.0,-1000.0,69.52346,-1000.0,2183546400.0
101.9156,-1000.0,-1000.0,-1000.0,2183730000.0
-1000.0,89.87979,-1000.0,-1000.0,2183817200.0
-1000.0,-1000.0,68.39159,-1000.0,2183907000.0
100.70598,-1000.0,-1000.0,-1000.0,2184090600.0
-1000.0,89.851715,-1000.0,-1000.0,2184178200.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,89.430504,-1000.0,-1000.0,2185622000.0
-1000.0,-1000.0,62.65233,-1000.0,2185710600.0
-1000.0,89.29874,-1000.0,-1000.0,2185983000.0
-1000.0,-1000.0,61.41678,-1000.0,2186071300.0
93.2754,-1000.0,-1000.0,-1000.0,2186254600.0
-1000.0,89.12161,-1000.0,-1000.0,2186344000.0
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
