-8,200,-16868,0,0,0,1083846
60,160,-16856,216,238,-25,1391423
160,192,-16852,226,243,-256,2041486
52,204,-16824,214,229,274,601371648
44,164,-16828,204,281,21,2656798
72,208,-16788,231,217,-19,2964094
180,176,-16804,223,258,-25,3307695
108,240,-16832,215,203,-9,3615549
76,252,-16788,236,226,-11,3923030
52,196,-16880,211,249,254,4265408
112,216,-16868,276,271,-12,4572154
148,192,-16892,251,258,23,4880466
56,192,-16920,235,259,25,5186300
52,236,-16812,208,286,-19,5529669
12,108,-16832,227,239,23,1493242447
164,160,-16792,193,213,-49,6145583
156,144,-16792,196,225,-8,6452276
172,212,-16796,181,198,1,6760422
136,240,-16848,226,224,23,7068186
104,204,-16824,222,243,-254,7375568
88,84,-16896,254,232,-249,7683335
76,236,-16884,221,255,-29,7990717
96,140,-16816,220,243,40,8298221
100,184,-16832,227,246,2,4294136752
4,196,-16752,238,284,14,8915124
48,200,-16816,222,215,44,9223511
72,140,-16788,225,270,2,9529339
56,240,-16836,203,213,-21,9835968
32,204,-16824,198,258,-13,1465349927
60,228,-16808,236,195,1,10451572
88,236,-16812,213,254,255,10760803
28,228,-16824,209,209,-8,11067606
60,188,-16824,246,252,-247,11376763
92,248,-16884,217,222,-49,11684072
48,208,-16772,241,293,-25,11991558
96,212,-16780,243,203,-27,12300889
156,216,-16784,283,239,1,12608438
36,76,-16896,234,209,-17,12917692
156,176,-16892,233,277,-1,13225049
172,232,-16848,209,207,0,13531550
168,240,-16808,234,220,-19,14147543
60,232,-16832,236,241,-4,14456968
92,204,-17100,234,206,0,14764482
64,124,-16772,206,278,-20,15075167
72,192,-16860,251,212,-8,15382052
16,108,-16784,200,243,7,15689275
152,156,-16880,218,223,31,15999220
152,148,-16836,189,255,-41,16306748
64,136,-16844,215,225,-5,16615206
84,200,-16824,191,239,4,16922724
-12,276,-16828,232,217,16,17230198
52,212,-16920,236,217,4,17539567
188,180,-16756,220,218,-24,17846857
104,260,-16788,205,238,-38,18155323
8,192,-16820,206,192,-12,18463804
52,188,-16788,204,4,-10,18772472
164,128,-16872,175,165,4,19080092
152,156,-16796,215,203,2,19388385
124,292,-16804,201,232,5,19697769
-176,184,-16884,239,256,39,20005179
116,188,-16804,224,202,20,20314699
4,240,-16776,213,246,6,20621454
84,236,-16852,240,218,2,20927985
112,160,-16796,215,239,7,21237103
68,160,-16872,190,212,9,21544707
120,168,-16760,232,239,8,21853981
100,124,-16860,196,224,-38,22160457
148,136,-16800,243,301,-31,22468253
116,124,-16832,215,219,-22,22777441
88,184,-16824,220,279,28,23083279
160,124,-17084,-22039,2548,27167,3023284212
96,232,-16952,253,278,30,24009220
132,96,-16824,218,216,4,24315811
172,72,-16684,172,187,-1,24623322
164,160,-16956,221,265,7,24931753
68,236,-16792,246,252,-28,25238516
112,204,-16688,213,270,0,25548027
144,228,-16836,175,210,-17,25855524
156,196,-16720,215,263,21,26162888
188,240,-16784,231,239,21,26471444
28,264,-16792,206,254,-26,26778737
172,84,-16788,194,187,29,27086443
64,212,-16896,495,262,20,27393068
96,256,-16748,201,213,-5,4294967295
236,3823,-16856,235,189,-18,28010472
180,164,-16872,229,236,9,28317037
104,272,-16808,228,255,16,28931109
12,152,-16836,220,261,-12,29240560
120,196,-16792,189,201,20,29547996
112,188,-16840,186,226,-14,29856464
172,128,-16832,175,196,10,30166421
84,232,-16900,161,246,-27,30473158
288,136,-16744,171,210,12,30781494
40,152,-16828,221,225,14,31088986
124,248,-16736,201,227,274,3742403072
116,160,-16860,270,248,-16,31704892
