-804,888,-16780,195,194,-17,236202058
-748,836,-16704,227,223,7,236507632
-860,948,-16820,204,234,4,236813434
-808,1020,-16740,190,236,-43,237120267
-964,1004,-16804,219,214,6,237427562
-888,988,-16696,211,246,5,237732597
-916,1004,-16736,222,198,5,238039116
-912,952,-16772,213,217,4,238345077
-900,792,-16696,215,196,40,238651702
-836,892,-16600,191,238,54,238959017
-848,944,-16800,217,262,-15,239266502
-860,780,-16740,244,211,-5,239573264
-908,1040,-16712,226,196,20,239879054
-908,980,-16696,217,214,11,240185591
-776,848,-16784,174,263,16,240493135
-808,996,-16736,206,221,-13,240798641
-916,936,-16752,203,215,52,241106288
-860,964,-16764,224,223,49,241412754
-868,928,-16776,164,223,239,241719462
-936,1028,-16892,198,248,786,1829161216
-876,984,-16784,227,234,20,242331017
-860,1032,-16700,190,199,-18,242636725
-872,996,-16836,235,236,15,242941690
-852,1024,-16712,221,269,21,243247400
-804,920,-16824,182,268,25,243554031
-864,1008,-16672,215,474,39,243859709
-884,984,-16788,243,231,38,244165530
-900,876,-16860,232,239,26,244472057
-940,1112,-16752,204,229,23,244776096
-860,944,-16724,220,220,-6,245082778
-876,940,-16716,186,260,6,245389338
-812,972,-16688,210,219,31,245693280
-844,988,-16688,222,229,21,246000865
-856,944,-16688,223,232,16,246306363
-840,948,-16764,216,239,5,246613377
-812,1012,-16760,210,213,0,246917299
-896,964,-16728,208,214,10,247223030
-908,924,-16768,204,226,8,247531206
-864,928,-16776,178,216,16,247836261
-964,1028,-16828,224,262,46,248143720
-856,916,-16676,196,193,-3,248449740
-856,960,-16660,212,236,16,248757078
-860,936,-16736,214,225,-13,249067814
-892,996,-16720,217,232,23,249376704
-892,800,-16752,219,215,11,249685092
-924,980,-16736,182,229,274,3868120576
-856,1224,-16760,188,232,-17,250298272
-888,948,-16792,188,230,26,250605917
-880,960,-16780,194,222,-8,250911632
-828,880,-16736,227,236,-4,251215569
-888,996,-16436,222,257,13,251518868
-852,876,-16840,184,254,-11,251821250
-872,1004,-16740,210,222,42,252124552
-932,984,-16852,198,222,33,252427853
-896,1056,-16744,213,233,53,252730233
-988,940,-16708,211,225,-4,253033538
-868,956,-16712,236,236,48,253336841
-840,960,-16720,203,229,59,253639222
-828,936,-16720,224,265,-7,253942527
-852,1048,-16780,187,203,6,254245831
-812,920,-16704,203,215,40,254549132
-832,1012,-16780,196,232,10,254851391
-912,956,-16808,189,530,1025,895091456
-868,996,-16720,207,244,-18,255457991
-884,912,-16728,222,243,-23,255760371
-812,980,-16764,232,253,7,256063596
-880,956,-16760,217,222,1,256366899
-836,976,-16748,191,232,25,256669198
-880,1020,-16676,187,243,0,256972499
-864,940,-16812,240,247,23,257275799
-836,936,-16688,206,234,-5,257578181
-720,888,-16780,200,225,-3,257881483
-816,920,-16744,203,251,15,258184788
-572,1004,-16804,220,237,9,258487996
-880,852,-16748,215,234,23,258791298
-904,944,-16736,207,271,8,259094600
-764,948,-16744,258,236,-15,259396981
-884,988,-16780,221,233,13,259700286
-808,1048,-16744,202,210,-1,260003588
-836,976,-16760,199,215,786,2213818880
-808,880,-16704,202,262,25,260609274
-892,976,-16816,205,8,44,260912577
-828,952,-16696,193,236,29,261214961
-796,1004,-16828,196,254,10,261518141
-908,988,-16700,201,234,16,261821445
-892,1004,-16732,221,239,20,262123828
-796,1224,-16812,189,255,20,262427132
-848,1000,-16704,198,187,44,262730354
-852,1020,-16700,239,260,-22,263033655
-844,896,-16764,210,260,-220,263336036
-968,992,-16792,196,248,32,263639340
-776,932,-16760,221,237,1,263942641
-800,960,-16700,260,214,530,3222215680
-816,948,-16764,216,488,-5,264548321
-832,976,-16784,198,257,36,264851623
-884,1020,-16736,217,243,23,265154004
-868,964,-16880,215,213,56,265457228
-852,936,-16728,214,232,7,3610182162
-740,1176,-16724,198,1,37,266062911
-872,888,-16760,225,241,786,3765208832
-860,1012,-16804,199,289,0,266669390
-668,856,-16724,270,208,618,266971771
-1024,856,-16808,227,247,-3,267274995
-868,1000,-16768,184,188,-14,267578297
-856,1148,-16728,106,316,-1050,267880677
-880,776,-16800,165,246,-25,268183982
-840,972,-16748,208,237,8,268487127
-916,904,-16536,203,218,-100,268789626
-1024,1048,-16656,208,210,-19,269092737
-972,876,-16744,163,218,-41,269396041
-1036,868,-16740,224,21,-189,51529078
-580,1024,-16812,172,253,-278,270001726
-1216,848,-16748,208,252,-159,270305025
-1100,1036,-16744,179,244,-240,270607522
-904,836,-16828,217,234,-87,270910627
-480,1144,-16528,487,710,-455,271213851
-168,844,-16852,540,691,-343,271517078
-1204,1020,-16676,440,560,80,271821309
-1004,888,-16596,-401,-513,-184,272125362
-668,948,-16772,-153,530,-11009,1022665984
-1156,768,-16720,253,137,248,272736663
-808,708,-16724,231,161,329,273042315
-740,920,-16708,232,227,-202,273348919
-588,852,-16868,303,743,-1570,273655485
360,-84,-16832,622,1162,-2236,273962169
-1104,-188,-16640,267,729,-3424,274267213
-728,-2028,-16764,-523,175,-5849,274570304
-728,488,-17564,-499,829,-9104,274873604
-1996,-264,-17056,-126,1389,-10284,275176909
-1360,-524,-16228,-202,769,-11387,275479212
-908,2092,-18568,-4310,2313,-11396,275782432
612,4104,-18448,-11111,6470,-9381,276085733
-320,2888,-15192,-10722,7306,-7447,276389039
880,3956,-14836,-5403,2829,-6068,276691422
-80,5540,-15148,-740,-1149,-2659,276994723
32,4096,-18028,-3544,-293,-978,277298026
-76,4840,5122,-19260,6886,28928,2346227715
-1516,4640,26625,4801,-4351,-1090,2036075664
324,4824,27651,-22846,-10008,19195,2501517833
-716,5584,-15784,-8025,-2824,3950,278509393
-108,5496,-15736,-7838,-4784,4078,278812693
956,5968,-17000,-9448,-4723,1427,279115997
-232,7476,-18532,-3902,-2872,1020,279418379
960,7928,-19148,1999,2260,3178,279721681
496,8968,-17344,3100,4739,17154,3617260050
-184,5820,-16956,3508,3609,6847,280327368
1228,5392,-16564,1705,6324,3555,280630670
1064,30777,21918,1858,6885,1998,280933973
1704,7836,-12536,1307,4730,15617,3277029894
960,9052,-13072,-1744,1513,3863,281539657
1796,8612,-14556,-1101,227,4862,2499940867
644,8332,-15596,-1341,699,6175,282145344
1048,6900,-16276,-1036,1306,5565,282448649
592,7644,-17324,-846,1965,4757,3665022210
-408,7244,-17848,-394,3302,5686,283054330
-348,4756,18435,20409,249,530,2989889071
-664,4048,-18228,-2932,5337,2750,283662608
-1280,4048,-19816,-5530,6753,852,283969090
2260,4036,-18560,-3998,10887,-1699,4055302930
3488,6856,-17924,-1680,10218,-2558,284583355
4152,5716,-14996,5899,17359,-419,285196120
6544,6628,-14624,1665,16562,2118,302583192
2036,640,-9880,1715,13119,5502,302888041
6228,728,-12432,8182,6152,2721,34758261
7980,648,-16516,3093,5871,-363,303498577
8384,4852,29697,-23850,24604,-27343,1409356510
8940,4784,-11261,14548,18186,-22763,620195563
30728,16341,2469,-313,4806,3075,698439672
11528,2548,-13216,4032,22647,-1867,305043200
8140,2860,-13200,8106,7501,-1709,305328877
9044,1468,-13672,6152,8452,-2945,305637099
9992,1632,-12068,9842,10482,-6428,305943720
30036,5959,5980,13870,12244,-9456,306249766
12308,4156,30054,8192,7095,9709,306550623
12492,4736,-7165,-15663,17950,6159,1247174630
12468,7616,-12180,786,-14996,29273,1161246019
11360,2848,-9568,2112,1201,-1246,307475561
10524,3168,-14456,16032,2822,-14299,308091780
10584,5332,-12260,4267,5339,-14027,308400475
17196,4244,-11228,4103,6086,-17214,308710075
11248,5628,-8576,3652,9439,-22438,309328252
29532,12117,-10188,4261,10415,-20306,309635897
10640,13428,-8348,-2885,13846,-17020,309943834
8272,13520,-5100,-646,13152,530,2115658954
8224,16128,-5128,3814,530,-10984,2194656994
9020,15520,-5844,-3514,3656,1316,310873410
